,0,1,2,3,4,5,NMR_Peaks
5_From_Review_436,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/NFF,=OO,/)","F-1;C(CCF/NFF,=OO,/CC,,,,C)","F-1;C(CCF/NFF,=OO,/CC,,,,C)C,C,FF,FF,/","F-1;C(CCF/NFF,=OO,/CC,,,,C)C,C,FF,FF,/FFF,FFF,,,,/",-115.0
6_From_Review_436,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/NFF,=OO,/)","F-1;C(CCF/NFF,=OO,/CC,,,,C)","F-1;C(CCF/NFF,=OO,/CC,,,,C)C,C,FF,FF,/","F-1;C(CCF/NFF,=OO,/CC,,,,C)C,C,FF,FF,/FFF,FFF,,,,/",-115.0
8_From_Review_436,F-1;C(//),F-1;C(CNF//),"F-1;C(CNF/CFF,CC,/)","F-1;C(CNF/CFF,CC,/=OO,,,C,C,FF,FF)","F-1;C(CNF/CFF,CC,/=OO,,,C,C,FF,FF),C,FFF,FFF,,,,/","F-1;C(CNF/CFF,CC,/=OO,,,C,C,FF,FF),C,FFF,FFF,,,,/,,,,,,/",-86.0
9_From_Review_436,F-1;C(//),F-1;C(CNF//),"F-1;C(CNF/CFF,CC,/)","F-1;C(CNF/CFF,CC,/=OO,,,C,C,FF,FF)","F-1;C(CNF/CFF,CC,/=OO,,,C,C,FF,FF),C,FFF,FFF,,,,/","F-1;C(CNF/CFF,CC,/=OO,,,C,C,FF,FF),C,FFF,FFF,,,,/,,,,,,/",-86.0
12_From_Review_436,F-1;C(//),F-1;C(CNF//),"F-1;C(CNF/FFF,CC,/)","F-1;C(CNF/FFF,CC,/,,,C,C,FF,FF)","F-1;C(CNF/FFF,CC,/,,,C,CFF,FF)CFF,FFF,,,,/","F-1;C(CNF/FFF,CC,/,,,C,CFF,FF)CFF,FFF,,,,/=OO,,,,,/",-89.0
13_From_Review_436,F-1;C(//),F-1;C(CNF//),"F-1;C(CNF/FFF,CC,/)","F-1;C(CNF/FFF,CC,/,,,C,C,FF,FF)","F-1;C(CNF/FFF,CC,/,,,C,CFF,FF)CFF,FFF,,,,/","F-1;C(CNF/FFF,CC,/,,,C,CFF,FF)CFF,FFF,,,,/=OO,,,,,/",-89.0
15_From_Review_436,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/NFF,,/)","F-1;C(CFF/NFF,,/CC,,)","F-1;C(CFF/NFF,,/CC,,)C,C,FF,FF/","F-1;C(CFF/NFF,,/CC,,)C,CFF,FF/CFF,FFF,,,,/",-82.0
16_From_Review_436,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/NFF,,/)","F-1;C(CFF/NFF,,/CC,,)","F-1;C(CFF/NFF,,/CC,,)C,C,FF,FF/","F-1;C(CFF/NFF,,/CC,,)C,CFF,FF/CFF,FFF,,,,/",-82
17_From_Review_436,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/NFF,,/)","F-1;C(CFF/NFF,,/CC,,)","F-1;C(CFF/NFF,,/CC,,)C,C,FF,FF/","F-1;C(CFF/NFF,,/CC,,)C,CFF,FF/CFF,FFF,,,,/",-82.0
19_From_Review_436,F-1;C(//),F-1;C(CNF//),"F-1;C(CNF/FFF,CC,/)","F-1;C(CNF/FFF,CC,/,,,C,C,FF,FF)","F-1;C(CNF/FFF,CC,/,,,C,CFF,FF)CFF,FFF,,,,/","F-1;C(CNF/FFF,CC,/,,,C,CFF,FF)CFF,FFF,,,,/=OO,,,,,/",-89.0
20_From_Review_436,F-1;C(//),F-1;C(CNF//),"F-1;C(CNF/FFF,CC,/)","F-1;C(CNF/FFF,CC,/,,,C,C,FF,FF)","F-1;C(CNF/FFF,CC,/,,,C,CFF,FF)CFF,FFF,,,,/","F-1;C(CNF/FFF,CC,/,,,C,CFF,FF)CFF,FFF,,,,/=OO,,,,,/",-89.0
22_From_Review_436,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/NFF,,/)","F-1;C(CFF/NFF,,/CC,,)","F-1;C(CFF/NFF,,/CC,,)C,C,FF,FF/","F-1;C(CFF/NFF,,/CC,,)C,CFF,FF/CFF,FFF,,,,/",-82.0
23_From_Review_436,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/NFF,,/)","F-1;C(CFF/NFF,,/CC,,)","F-1;C(CFF/NFF,,/CC,,)C,C,FF,FF/","F-1;C(CFF/NFF,,/CC,,)C,CFF,FF/CFF,FFF,,,,/",-82.0
24_From_Review_436,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/NFF,,/)","F-1;C(CFF/NFF,,/CC,,)","F-1;C(CFF/NFF,,/CC,,)C,C,FF,FF/","F-1;C(CFF/NFF,,/CC,,)C,CFF,FF/CFF,FFF,,,,/",-82.0
3_From_Review_356,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=CC,,/)","F-1;C(CFF/=CC,,/,FFF)","F-1;C(CFF/=CC,,/,FFF),,/","F-1;C(CFF/=CC,,/,FFF),,//",-65.7
4_From_Review_356,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=CC,,/)","F-1;C(CFF/=CC,,/,FFF)","F-1;C(CFF/=CC,,/,FFF),,/","F-1;C(CFF/=CC,,/,FFF),,//",-65.7
5_From_Review_356,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=CC,,/)","F-1;C(CFF/=CC,,/,FFF)","F-1;C(CFF/=CC,,/,FFF),,/","F-1;C(CFF/=CC,,/,FFF),,//",-65.7
7_From_Review_356,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=CC,,/)","F-1;C(CFF/=CC,,/,FFF)","F-1;C(CFF/=CC,,/,FFF),,/","F-1;C(CFF/=CC,,/,FFF),,//",-65.7
8_From_Review_356,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=CC,,/)","F-1;C(CFF/=CC,,/,FFF)","F-1;C(CFF/=CC,,/,FFF),,/","F-1;C(CFF/=CC,,/,FFF),,//",-65.7
9_From_Review_356,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=CC,,/)","F-1;C(CFF/=CC,,/,FFF)","F-1;C(CFF/=CC,,/,FFF),,/","F-1;C(CFF/=CC,,/,FFF),,//",-65.7
6_From_Review_297,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CO,,/)","F-1;C(CFF/CO,,/C,)","F-1;C(CFF/CO,,/C,)C/","F-1;C(CFF/CO,,/C,)C//",-80.0
7_From_Review_297,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CO,,/)","F-1;C(CFF/CO,,/C,)","F-1;C(CFF/CO,,/C,)C/","F-1;C(CFF/CO,,/C,)C//",-80.0
8_From_Review_297,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CO,,/)","F-1;C(CFF/CO,,/C,)","F-1;C(CFF/CO,,/C,)C/","F-1;C(CFF/CO,,/C,)C//",-80.0
0_From_Review_290,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/C,,/)","F-1;C(CFF/C,,/FFF)","F-1;C(CFF/C,,/FFF),,/","F-1;C(CFF/C,,/FFF),,//",-61.0
2_From_Review_290,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/C,,/)","F-1;C(CFF/C,,/FFF)","F-1;C(CFF/C,,/FFF),,/","F-1;C(CFF/C,,/FFF),,//",-61
3_From_Review_290,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/C,,/)","F-1;C(CFF/C,,/FFF)","F-1;C(CFF/C,,/FFF),,/","F-1;C(CFF/C,,/FFF),,//",-61.0
6_From_Review_290,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/C,,/)","F-1;C(CFF/C,,/FFF)","F-1;C(CFF/C,,/FFF),,/","F-1;C(CFF/C,,/FFF),,//",-61.0
7_From_Review_290,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/C,,/)","F-1;C(CFF/C,,/FFF)","F-1;C(CFF/C,,/FFF),,/","F-1;C(CFF/C,,/FFF),,//",-61.0
8_From_Review_290,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/C,,/)","F-1;C(CFF/C,,/FFF)","F-1;C(CFF/C,,/FFF),,/","F-1;C(CFF/C,,/FFF),,//",-61.0
14_aromatics_8,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCC,,/)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/*C,*&,*C,*&/",-64.44
15_aromatics_8,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCC,,/)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/*C,*&,*C,*&/",-64.44
16_aromatics_8,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCC,,/)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/*C,*&,*C,*&/",-64.44
18_aromatics_8,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCC,,/)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/*C,*&,*C,*&/",-64.44
19_aromatics_8,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCC,,/)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/*C,*&,*C,*&/",-64.44
20_aromatics_8,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCC,,/)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/","F-1;C(CFF/CCC,,/*C,*C*C,*C,FFF)*C,*C,*C,*C,,,/*C,*&,*C,*&/",-64.44
0_From_Review_395,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,&)","F-1;C(CCF/CFF,C,/CFF,,,&)&FF,,/","F-1;C(CCF/CFF,C,/CFF,,,&)&FF,,/,,/",-118.0
2_From_Review_395,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,&)","F-1;C(CCF/CFF,C,/CFF,,,&)&FF,,/","F-1;C(CCF/CFF,C,/CFF,,,&)&FF,,/,,/",-118
6_From_Review_395,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,&)","F-1;C(CCF/CFF,C,/CFF,,,&)&FF,,/","F-1;C(CCF/CFF,C,/CFF,,,&)&FF,,/,,/",-118.0
7_From_Review_395,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,&)","F-1;C(CCF/CFF,C,/CFF,,,&)&FF,,/","F-1;C(CCF/CFF,C,/CFF,,,&)&FF,,/,,/",-118.0
9_From_Review_395,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,CFF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)&,,/","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)&,,//",-135.0
10_From_Review_395,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,CFF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)&,,/","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)&,,//",-135.0
12_From_Review_395,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)&,,/","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)&,,//",-135.0
13_From_Review_395,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)&,,/","F-1;C(CCF/C,C,FF,FF,/CFF,&,,,,)&,,//",-135.0
5_From_Review_224,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,I,/)","F-1;C(CCF/C,I,/C,)","F-1;C(CCF/C,I,/C,)C/","F-1;C(CCF/C,I,/C,)C//",-94.9
6_From_Review_224,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,I,/)","F-1;C(CCF/C,I,/C,)","F-1;C(CCF/C,I,/C,)C/","F-1;C(CCF/C,I,/C,)C//",-94.9
0_From_Review_153,F-1;C(//),F-1;C(=C//),F-1;C(=C/|O|F/),"F-1;C(=C/|O|F/C,)","F-1;C(=C/|O|F/C,)FFF/","F-1;C(=C/|O|F/C,)FFF/,,/",-180.0
3_From_Review_153,F-1;C(//),F-1;C(=CO//),"F-1;C(=CO/|F,C/)","F-1;C(=CO/|F,C/,FFF)","F-1;C(=CO/|F,C/,FFF),,/","F-1;C(=CO/|F,C/,FFF),,//",-105.0
6_From_Review_153,F-1;C(//),F-1;C(OFF//),"F-1;C(OFF/C,,/)","F-1;C(OFF/C,,/=CF)","F-1;C(OFF/C,,/=CF)F,/","F-1;C(OFF/C,,/=CF)F,//",-63.0
7_From_Review_153,F-1;C(//),F-1;C(OFF//),"F-1;C(OFF/C,,/)","F-1;C(OFF/C,,/=CF)","F-1;C(OFF/C,,/=CF)F,/","F-1;C(OFF/C,,/=CF)F,//",-63.0
8_From_Review_153,F-1;C(//),F-1;C(OFF//),"F-1;C(OFF/C,,/)","F-1;C(OFF/C,,/=CF)","F-1;C(OFF/C,,/=CF)F,/","F-1;C(OFF/C,,/=CF)F,//",-63.0
4_From_Review_397,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CO,,/)","F-1;C(CFF/CO,,/FFF,C)","F-1;C(CFF/CO,,/FFF,C),,,/","F-1;C(CFF/CO,,/FFF,C),,,//",-75.0
5_From_Review_397,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CO,,/)","F-1;C(CFF/CO,,/FFF,C)","F-1;C(CFF/CO,,/FFF,C),,,/","F-1;C(CFF/CO,,/FFF,C),,,//",-75.0
6_From_Review_397,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CO,,/)","F-1;C(CFF/CO,,/FFF,C)","F-1;C(CFF/CO,,/FFF,C),,,/","F-1;C(CFF/CO,,/FFF,C),,,//",-75.0
8_From_Review_397,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CO,,/)","F-1;C(CFF/CO,,/FFF,C)","F-1;C(CFF/CO,,/FFF,C),,,/","F-1;C(CFF/CO,,/FFF,C),,,//",-75.0
9_From_Review_397,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CO,,/)","F-1;C(CFF/CO,,/FFF,C)","F-1;C(CFF/CO,,/FFF,C),,,/","F-1;C(CFF/CO,,/FFF,C),,,//",-75.0
10_From_Review_397,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CO,,/)","F-1;C(CFF/CO,,/FFF,C)","F-1;C(CFF/CO,,/FFF,C),,,/","F-1;C(CFF/CO,,/FFF,C),,,//",-75.0
4_From_Review_206,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CC,CC,/)","F-1;C(CCF/CC,CC,/,,,)","F-1;C(CCF/CC,CC,/,,,)/","F-1;C(CCF/CC,CC,/,,,)//",-120.0
5_From_Review_206,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CC,CC,/)","F-1;C(CCF/CC,CC,/,,,)","F-1;C(CCF/CC,CC,/,,,)/","F-1;C(CCF/CC,CC,/,,,)//",-120.0
3_From_Review_399,F-1;C(//),F-1;C(COF//),"F-1;C(COF/CFF,C,/)","F-1;C(COF/CFF,C,/FFF,,,)","F-1;C(COF/CFF,C,/FFF,,,),,/","F-1;C(COF/CFF,C,/FFF,,,),,//",-90.0
4_From_Review_399,F-1;C(//),F-1;C(COF//),"F-1;C(COF/CFF,C,/)","F-1;C(COF/CFF,C,/FFF,,,)","F-1;C(COF/CFF,C,/FFF,,,),,/","F-1;C(COF/CFF,C,/FFF,,,),,//",-90.0
6_From_Review_399,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/OFF,FFF,/)","F-1;C(CCF/OFF,FFF,/C,,,,,)","F-1;C(CCF/OFF,FFF,/C,,,,,)/","F-1;C(CCF/OFF,FFF,/C,,,,,)//",-130.0
7_From_Review_399,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/OFF,FFF,/)","F-1;C(CCF/OFF,FFF,/C,,,,,)","F-1;C(CCF/OFF,FFF,/C,,,,,)/","F-1;C(CCF/OFF,FFF,/C,,,,,)//",-130.0
9_From_Review_399,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/OFF,,)","F-1;C(CFF/CFF,,/OFF,,)C,,/","F-1;C(CFF/CFF,,/OFF,,)C,,//",-82.0
10_From_Review_399,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/OFF,,)","F-1;C(CFF/CFF,,/OFF,,)C,,/","F-1;C(CFF/CFF,,/OFF,,)C,,//",-82.0
11_From_Review_399,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/OFF,,)","F-1;C(CFF/CFF,,/OFF,,)C,,/","F-1;C(CFF/CFF,,/OFF,,)C,,//",-82.0
4_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/CFF,,/",-119.15
5_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=OO,/)","F-1;C(CCF/CFF,=OO,/CFF,,,,)","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/","F-1;C(CCF/CFF,=OO,/CFF,,,,)CFF,,/CFF,,/",-119.15
7_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/CFF,,/",-121.74
8_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/","F-1;C(CCF/CFF,CFF,/CFF,,,=OO,,)CFF,,,,/CFF,,/",-121.74
10_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/CFF,,,,/",-121.74
11_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/","F-1;C(CCF/C,C,FF,FF,/CFF,CFF,,,,)CFF,,,=OO,,/CFF,,,,/",-121.74
13_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/CFF,,,=OO,,/",-121.74
14_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,CFF,,,,/CFF,,,=OO,,/",-121.74
16_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/CFF,CFF,,,,/",-121.74
17_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/CFF,CFF,,,,/",-121.74
19_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.74
20_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.74
22_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.74
23_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.74
25_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.74
26_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.74
28_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFF,,,,/",-121.74
29_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFF,,,,/",-121.74
31_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-122.81
32_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-122.81
34_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-122.98
35_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-122.98
37_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.22
38_COOH_9,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.22
40_COOH_9,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.93
41_COOH_9,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.93
